
=== Logger initialized at Thu May  7 11:31:28 2026
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=9.00 accumulated=(-596.00, 37.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=253
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=3.00 accumulated=(-745.00, 40.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=247
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=-3.00 accumulated=(-894.00, 37.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=238
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=-12.00 accumulated=(-1043.00, 25.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=226
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=-24.00 accumulated=(-1192.00, 1.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=252 y=212
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-150.00 dy=-38.00 accumulated=(-1342.00, -37.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=247 y=197
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-155.00 dy=-53.00 accumulated=(-1497.00, -90.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=241 y=183
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-161.00 dy=-67.00 accumulated=(-1658.00, -157.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=233 y=169
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-169.00 dy=-81.00 accumulated=(-1827.00, -238.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=223 y=155
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-179.00 dy=-95.00 accumulated=(-2006.00, -333.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=214 y=141
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-188.00 dy=-109.00 accumulated=(-2194.00, -442.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=203 y=130
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-199.00 dy=-120.00 accumulated=(-2393.00, -562.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=190 y=118
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-212.00 dy=-132.00 accumulated=(-2605.00, -694.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=176 y=107
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-226.00 dy=-143.00 accumulated=(-2831.00, -837.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=162 y=99
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-240.00 dy=-151.00 accumulated=(-3071.00, -988.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=145 y=89
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-257.00 dy=-161.00 accumulated=(-3328.00, -1149.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=128 y=80
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-274.00 dy=-170.00 accumulated=(-3602.00, -1319.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-291.00 dy=-180.00 accumulated=(-3893.00, -1499.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-307.00 dy=-188.00 accumulated=(-4200.00, -1687.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-320.00 dy=-193.00 accumulated=(-4520.00, -1880.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-330.00 dy=-199.00 accumulated=(-4850.00, -2079.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-338.00 dy=-203.00 accumulated=(-5188.00, -2282.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-344.00 dy=-207.00 accumulated=(-5532.00, -2489.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-347.00 dy=-209.00 accumulated=(-5879.00, -2698.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-347.00 dy=-210.00 accumulated=(-6226.00, -2908.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-348.00 dy=-211.00 accumulated=(-6574.00, -3119.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-349.00 dy=-213.00 accumulated=(-6923.00, -3332.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-352.00 dy=-216.00 accumulated=(-7275.00, -3548.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-353.00 dy=-218.00 accumulated=(-7628.00, -3766.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-355.00 dy=-219.00 accumulated=(-7983.00, -3985.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-356.00 dy=-221.00 accumulated=(-8339.00, -4206.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-356.00 dy=-223.00 accumulated=(-8695.00, -4429.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-355.00 dy=-226.00 accumulated=(-9050.00, -4655.00)
[2026-05-07 12:29:43.698] [DEBUG] [INPUT ] mouse_delta dx=-350.00 dy=-228.00 accumulated=(-9400.00, -4883.00)
